Source,Target,Type,Id
1482,1539,Directed,6060
1482,811,Directed,6061
1482,242,Directed,6062
1482,1551,Directed,6063
1482,971,Directed,6064
1482,707,Directed,6065
1485,303,Directed,6066
1485,1438,Directed,6067
1485,1616,Directed,6068
1485,1614,Directed,6069
1485,1201,Directed,6070
1485,119,Directed,6071
1485,1581,Directed,6072
1485,1631,Directed,6073
1485,1554,Directed,6074
1485,1169,Directed,6075
1485,333,Directed,6076
1485,1373,Directed,6077
1485,313,Directed,6078
1485,1331,Directed,6079
1485,1114,Directed,6080
1485,1559,Directed,6081
1485,1617,Directed,6082
1485,1669,Directed,6083
1485,1584,Directed,6084
1485,347,Directed,6085
1485,398,Directed,6086
1485,319,Directed,6087
1485,1171,Directed,6088
1485,438,Directed,6089
1485,935,Directed,6090
1485,1238,Directed,6091
1486,244,Directed,6092
1487,1354,Directed,6093
1487,831,Directed,6094
1489,314,Directed,6095
1489,1730,Directed,6096
1489,1430,Directed,6097
1489,1554,Directed,6098
1489,291,Directed,6099
1490,1104,Directed,6105
1490,1046,Directed,6106
1490,1113,Directed,6107
1490,1035,Directed,6108
1490,1529,Directed,6109
1490,1243,Directed,6110
1491,668,Directed,6111
1491,1035,Directed,6112
1491,1034,Directed,6113
1491,1061,Directed,6114
1491,1113,Directed,6115
1491,1112,Directed,6116
1491,543,Directed,6117
1491,1493,Directed,6118
1491,481,Directed,6119
1491,660,Directed,6120
1491,1364,Directed,6121
1491,1046,Directed,6122
1491,195,Directed,6123
1492,1034,Directed,6124
1493,466,Directed,6125
1495,1522,Directed,6126
1495,1066,Directed,6127
1495,1349,Directed,6128
1495,524,Directed,6129
1495,1676,Directed,6130
1496,1158,Directed,6131
1496,1202,Directed,6132
1496,649,Directed,6133
1496,639,Directed,6134
1496,758,Directed,6135
1496,1528,Directed,6136
1497,1550,Directed,6137
1497,1244,Directed,6138
1497,1645,Directed,6139
1497,1521,Directed,6140
1497,242,Directed,6141
1497,1352,Directed,6142
1497,1422,Directed,6143
1497,936,Directed,6144
1498,1031,Directed,6145
1498,1516,Directed,6146
1500,1571,Directed,6147
1500,1327,Directed,6148
1500,219,Directed,6149
1500,1276,Directed,6150
1500,1645,Directed,6151
1500,927,Directed,6152
1500,1563,Directed,6153
1500,1284,Directed,6154
1500,1521,Directed,6155
1500,1379,Directed,6156
1500,1423,Directed,6157
1500,506,Directed,6158
1500,142,Directed,6159
1502,1569,Directed,6160
1502,1210,Directed,6161
1502,1460,Directed,6162
1502,595,Directed,6163
1502,1622,Directed,6164
1502,1612,Directed,6165
1502,1243,Directed,6166
1502,1034,Directed,6167
1502,77,Directed,6168
1505,522,Directed,6169
1505,1706,Directed,6170
1505,926,Directed,6171
1508,551,Directed,6172
1508,816,Directed,6173
1508,818,Directed,6174
1508,946,Directed,6175
1508,630,Directed,6176
1509,281,Directed,6177
1509,698,Directed,6178
1509,1542,Directed,6179
1509,816,Directed,6180
1509,1214,Directed,6181
1509,203,Directed,6182
1509,550,Directed,6183
1509,1313,Directed,6184
1509,551,Directed,6185
1509,238,Directed,6186
1509,1021,Directed,6187
1509,61,Directed,6188
1509,818,Directed,6189
1509,1543,Directed,6190
1509,811,Directed,6191
1509,269,Directed,6192
1509,1508,Directed,6193
1509,612,Directed,6194
1509,621,Directed,6195
1509,583,Directed,6196
1509,1233,Directed,6197
1510,551,Directed,6198
1511,1497,Directed,6199
1511,1439,Directed,6200
1511,1653,Directed,6201
1511,1521,Directed,6202
1511,1422,Directed,6203
1511,1645,Directed,6204
1511,242,Directed,6205
1512,1681,Directed,6206
1512,1247,Directed,6207
1512,1008,Directed,6208
1512,812,Directed,6209
1512,811,Directed,6210
1512,1268,Directed,6211
1512,674,Directed,6212
1512,643,Directed,6213
1512,460,Directed,6214
1512,418,Directed,6215
1512,249,Directed,6216
1512,191,Directed,6217
1512,387,Directed,6218
1512,714,Directed,6219
1512,251,Directed,6220
1512,415,Directed,6221
1512,409,Directed,6222
1512,238,Directed,6223
1512,306,Directed,6224
1512,563,Directed,6225
1512,1705,Directed,6226
1512,1207,Directed,6227
1516,1021,Directed,6228
1516,510,Directed,6229
1516,1361,Directed,6230
1516,1367,Directed,6231
1516,592,Directed,6232
1516,791,Directed,6233
1516,956,Directed,6234
1516,593,Directed,6235
1516,183,Directed,6236
1516,1504,Directed,6237
1516,104,Directed,6238
1516,1027,Directed,6239
1516,577,Directed,6240
1516,1025,Directed,6241
1516,596,Directed,6242
1516,1233,Directed,6243
1516,1313,Directed,6244
1516,630,Directed,6245
1516,1708,Directed,6246
1516,1024,Directed,6247
1516,362,Directed,6248
1516,1137,Directed,6249
1516,1465,Directed,6250
1516,238,Directed,6251
1516,937,Directed,6252
1516,957,Directed,6253
1516,1015,Directed,6254
1516,802,Directed,6255
1518,1233,Directed,6256
1518,1313,Directed,6257
1518,588,Directed,6258
1518,816,Directed,6259
1518,269,Directed,6260
1518,1032,Directed,6261
1518,551,Directed,6262
1518,630,Directed,6263
1518,634,Directed,6264
1518,1509,Directed,6265
1518,1244,Directed,6266
1518,1343,Directed,6267
1519,182,Directed,6268
1521,242,Directed,6269
1521,1551,Directed,6270
1521,1079,Directed,6271
1521,1352,Directed,6272
1521,490,Directed,6273
1521,1553,Directed,6274
1521,1703,Directed,6275
1521,1563,Directed,6276
1521,1423,Directed,6277
1521,753,Directed,6278
1521,646,Directed,6279
1521,378,Directed,6280
1521,377,Directed,6281
1521,1170,Directed,6282
1521,1212,Directed,6283
1521,1284,Directed,6284
1521,279,Directed,6285
1521,1069,Directed,6286
1521,1661,Directed,6287
1521,1480,Directed,6288
1521,1727,Directed,6289
1521,1168,Directed,6290
1521,1076,Directed,6291
1521,1067,Directed,6292
1521,715,Directed,6293
1521,206,Directed,6294
1521,1650,Directed,6295
1521,1511,Directed,6296
1521,1645,Directed,6297
1521,1439,Directed,6298
1521,1244,Directed,6299
1521,1030,Directed,6300
1521,1598,Directed,6301
1521,936,Directed,6302
1521,930,Directed,6303
1521,1500,Directed,6304
1522,1495,Directed,6305
1523,1551,Directed,6306
1523,377,Directed,6307
1523,1539,Directed,6308
1523,753,Directed,6309
1523,646,Directed,6310
1523,736,Directed,6311
1523,1645,Directed,6312
1523,1244,Directed,6313
1523,1352,Directed,6314
1523,1482,Directed,6315
1523,481,Directed,6316
1525,1104,Directed,6317
1525,446,Directed,6318
1527,547,Directed,6319
1528,758,Directed,6320
1528,865,Directed,6321
1529,668,Directed,6322
1529,1191,Directed,6323
1529,984,Directed,6324
1531,925,Directed,6325
1531,1191,Directed,6326
1533,1239,Directed,6327
1535,1727,Directed,6328
1535,1551,Directed,6329
1535,1480,Directed,6330
1535,715,Directed,6331
1535,308,Directed,6332
1535,811,Directed,6333
1535,378,Directed,6334
1538,415,Directed,6335
1538,413,Directed,6336
1538,1680,Directed,6337
1538,280,Directed,6338
1539,1352,Directed,6339
1539,707,Directed,6340
1539,1523,Directed,6341
1539,708,Directed,6342
1539,1551,Directed,6343
1540,984,Directed,6344
1540,55,Directed,6345
1540,1364,Directed,6346
1540,1569,Directed,6347
1540,589,Directed,6348
1540,1493,Directed,6349
1540,1491,Directed,6350
1540,1178,Directed,6351
1540,1061,Directed,6352
1540,1035,Directed,6353
1540,668,Directed,6354
1540,62,Directed,6355
1540,1490,Directed,6356
1540,1330,Directed,6357
1541,936,Directed,6358
1541,715,Directed,6359
1541,1563,Directed,6360
1541,242,Directed,6361
1541,206,Directed,6362
1541,1653,Directed,6363
1541,1511,Directed,6364
1541,1645,Directed,6365
1541,1497,Directed,6366
1541,1030,Directed,6367
1541,987,Directed,6368
1541,930,Directed,6369
1541,1079,Directed,6370
1541,1521,Directed,6371
1541,1703,Directed,6372
1541,1580,Directed,6373
1541,981,Directed,6374
1541,736,Directed,6375
1541,1650,Directed,6376
1541,1352,Directed,6377
1541,1244,Directed,6378
1541,971,Directed,6379
1541,811,Directed,6380
1542,816,Directed,6381
1542,936,Directed,6382
1542,1645,Directed,6383
1543,584,Directed,6384
1544,481,Directed,6385
1545,715,Directed,6386
1546,1357,Directed,6387
1546,855,Directed,6388
1546,165,Directed,6389
1546,917,Directed,6390
1546,1515,Directed,6391
1546,1123,Directed,6392
1546,771,Directed,6393
1546,639,Directed,6394
1546,795,Directed,6395
1546,641,Directed,6396
1546,526,Directed,6397
1546,1256,Directed,6398
1546,555,Directed,6399
1546,1459,Directed,6400
1546,463,Directed,6401
1546,904,Directed,6402
1546,1202,Directed,6403
1546,563,Directed,6404
1546,1125,Directed,6405
1546,1283,Directed,6406
1546,409,Directed,6407
1546,34,Directed,6408
1546,1093,Directed,6409
1546,1681,Directed,6410
1546,459,Directed,6411
1546,1415,Directed,6412
1546,1127,Directed,6413
1546,460,Directed,6414
1546,811,Directed,6415
1546,657,Directed,6416
1546,1138,Directed,6417
1546,1043,Directed,6418
1546,673,Directed,6419
1546,1261,Directed,6420
1546,681,Directed,6421
1546,363,Directed,6422
1546,282,Directed,6423
1546,1126,Directed,6424
1546,876,Directed,6425
1546,744,Directed,6426
1546,1530,Directed,6427
1546,1268,Directed,6428
1546,306,Directed,6429
1547,1609,Directed,6430
1547,1182,Directed,6431
1551,811,Directed,6432
1551,506,Directed,6433
1551,1067,Directed,6434
1551,242,Directed,6435
1551,1521,Directed,6436
1551,1645,Directed,6437
1551,1650,Directed,6438
1551,1539,Directed,6439
1551,936,Directed,6440
1551,1653,Directed,6441
1552,654,Directed,6442
1553,1703,Directed,6443
1553,242,Directed,6444
1553,1727,Directed,6445
1553,1645,Directed,6446
1553,1551,Directed,6447
1553,1598,Directed,6448
1553,1521,Directed,6449
1553,715,Directed,6450
1553,639,Directed,6451
1553,977,Directed,6452
1553,1476,Directed,6453
1553,1650,Directed,6454
1553,669,Directed,6455
1553,1076,Directed,6456
1553,1480,Directed,6457
1553,1563,Directed,6458
1553,936,Directed,6459
1556,1232,Directed,6460
1556,639,Directed,6461
1556,1182,Directed,6462
1557,852,Directed,6463
1559,303,Directed,6464
1559,470,Directed,6465
1559,1615,Directed,6466
1559,1612,Directed,6467
1559,1245,Directed,6468
1559,1563,Directed,6469
1559,1605,Directed,6470
1559,136,Directed,6471
1559,347,Directed,6472
1559,1203,Directed,6473
1559,1485,Directed,6474
1559,319,Directed,6475
1559,1616,Directed,6476
1559,1554,Directed,6477
1559,1114,Directed,6478
1559,1617,Directed,6479
1559,1584,Directed,6480
1559,119,Directed,6481
1559,1581,Directed,6482
1559,1631,Directed,6483
1559,1169,Directed,6484
1559,1614,Directed,6485
1559,1373,Directed,6486
1559,31,Directed,6487
1559,1438,Directed,6488
1559,47,Directed,6489
1559,1555,Directed,6490
1559,1626,Directed,6491
1560,551,Directed,6492
1560,243,Directed,6493
1560,1567,Directed,6494
1560,946,Directed,6495
1560,1664,Directed,6496
1560,547,Directed,6497
1560,630,Directed,6498
1560,1032,Directed,6499
1560,588,Directed,6500
1561,1653,Directed,6501
1561,977,Directed,6502
1561,1535,Directed,6503
1561,753,Directed,6504
1561,669,Directed,6505
1562,1727,Directed,6506
1562,715,Directed,6507
1562,1550,Directed,6508
1562,1650,Directed,6509
1562,1422,Directed,6510
1562,206,Directed,6511
1562,1482,Directed,6512
1562,707,Directed,6513
1563,1645,Directed,6514
1563,639,Directed,6515
1563,1480,Directed,6516
1563,506,Directed,6517
1563,1352,Directed,6518
1563,1727,Directed,6519
1563,1476,Directed,6520
1563,1284,Directed,6521
1563,1157,Directed,6522
1565,588,Directed,6523
1567,551,Directed,6524
1567,754,Directed,6525
1567,758,Directed,6526
1567,370,Directed,6527
1567,649,Directed,6528
1569,668,Directed,6529
1569,1104,Directed,6530
1569,560,Directed,6531
1569,1046,Directed,6532
1569,571,Directed,6533
1569,55,Directed,6534
1569,975,Directed,6535
1569,1419,Directed,6536
1569,1191,Directed,6537
1569,483,Directed,6538
1569,1540,Directed,6539
1569,1491,Directed,6540
1570,845,Directed,6541
1570,1589,Directed,6542
1570,954,Directed,6543
1570,639,Directed,6544
1570,1004,Directed,6545
1570,583,Directed,6546
1570,1572,Directed,6547
1570,344,Directed,6548
1570,1690,Directed,6549
1570,1704,Directed,6550
1570,940,Directed,6551
1570,922,Directed,6552
1570,1353,Directed,6553
1570,1715,Directed,6554
1570,755,Directed,6555
1570,857,Directed,6556
1570,1351,Directed,6557
1570,1699,Directed,6558
1570,1417,Directed,6559
1570,1684,Directed,6560
1570,1671,Directed,6561
1570,723,Directed,6562
1570,1158,Directed,6563
1570,926,Directed,6564
1570,490,Directed,6565
1570,63,Directed,6566
1570,1414,Directed,6567
1570,361,Directed,6568
1570,981,Directed,6569
1571,1013,Directed,6570
1579,1303,Directed,6571
1579,1088,Directed,6572
1579,287,Directed,6573
1579,833,Directed,6574
1579,594,Directed,6575
1579,585,Directed,6576
1579,1070,Directed,6577
1579,1300,Directed,6578
1579,1054,Directed,6579
1579,883,Directed,6580
1580,746,Directed,6581
1580,743,Directed,6582
1580,741,Directed,6583
1580,1417,Directed,6584
1580,1603,Directed,6585
1580,981,Directed,6586
1580,464,Directed,6587
1580,429,Directed,6588
1580,424,Directed,6589
1580,435,Directed,6590
1580,497,Directed,6591
1580,1602,Directed,6592
1580,512,Directed,6593
1580,1588,Directed,6594
1580,1748,Directed,6595
1580,903,Directed,6596
1580,947,Directed,6597
1580,328,Directed,6598
1580,1158,Directed,6599
1580,156,Directed,6600
1580,344,Directed,6601
1580,1607,Directed,6602
1580,740,Directed,6603
1580,1259,Directed,6604
1580,46,Directed,6605
1580,214,Directed,6606
1580,1351,Directed,6607
1580,1354,Directed,6608
1580,288,Directed,6609
1580,1037,Directed,6610
1580,1197,Directed,6611
1580,52,Directed,6612
1580,237,Directed,6613
1580,1147,Directed,6614
1581,1438,Directed,6615
1581,1616,Directed,6616
1581,1169,Directed,6617
1581,1554,Directed,6618
1581,1201,Directed,6619
1581,1631,Directed,6620
1581,1614,Directed,6621
1581,1615,Directed,6622
1581,1373,Directed,6623
1581,313,Directed,6624
1581,1114,Directed,6625
1581,1559,Directed,6626
1581,1617,Directed,6627
1581,1669,Directed,6628
1581,1584,Directed,6629
1581,398,Directed,6630
1581,347,Directed,6631
1581,1485,Directed,6632
1581,319,Directed,6633
1581,1245,Directed,6634
1581,1608,Directed,6635
1581,1603,Directed,6636
1581,1602,Directed,6637
1581,666,Directed,6638
1581,1555,Directed,6639
1581,333,Directed,6640
1581,1704,Directed,6641
1582,1622,Directed,6642
1584,219,Directed,6643
1584,2,Directed,6644
1584,1203,Directed,6645
1584,1669,Directed,6646
1584,1631,Directed,6647
1584,136,Directed,6648
1584,1273,Directed,6649
1584,333,Directed,6650
1584,1171,Directed,6651
1584,319,Directed,6652
1584,1615,Directed,6653
1584,1614,Directed,6654
1585,891,Directed,6655
1585,1250,Directed,6656
1585,1232,Directed,6657
1585,639,Directed,6658
1585,746,Directed,6659
1585,1589,Directed,6660
1585,1315,Directed,6661
1585,1271,Directed,6662
1586,1049,Directed,6663
1588,1715,Directed,6664
1588,344,Directed,6665
1588,1589,Directed,6666
1588,978,Directed,6667
1588,1570,Directed,6668
1588,981,Directed,6669
1588,328,Directed,6670
1588,1699,Directed,6671
1588,1690,Directed,6672
1588,1704,Directed,6673
1588,639,Directed,6674
1588,1158,Directed,6675
1588,857,Directed,6676
1588,1671,Directed,6677
1588,850,Directed,6678
1588,922,Directed,6679
1588,201,Directed,6680
1588,926,Directed,6681
1588,1417,Directed,6682
1588,208,Directed,6683
1588,723,Directed,6684
1588,988,Directed,6685
1588,947,Directed,6686
1588,603,Directed,6687
1588,1714,Directed,6688
1588,103,Directed,6689
1588,1202,Directed,6690
1588,302,Directed,6691
1589,1276,Directed,6692
1589,1690,Directed,6693
1589,1413,Directed,6694
1589,733,Directed,6695
1589,978,Directed,6696
1589,988,Directed,6697
1589,639,Directed,6698
1589,926,Directed,6699
1589,1158,Directed,6700
1589,344,Directed,6701
1589,328,Directed,6702
1589,981,Directed,6703
1589,922,Directed,6704
1589,488,Directed,6705
1589,201,Directed,6706
1589,941,Directed,6707
1589,1353,Directed,6708
1589,845,Directed,6709
1589,1715,Directed,6710
1589,1704,Directed,6711
1589,947,Directed,6712
1589,1304,Directed,6713
1589,1671,Directed,6714
1591,1039,Directed,6715
1591,866,Directed,6716
1591,1040,Directed,6717
1591,598,Directed,6718
1591,996,Directed,6719
1594,700,Directed,6725
1594,1605,Directed,6726
1594,448,Directed,6727
1594,1250,Directed,6728
1594,1286,Directed,6729
1594,273,Directed,6730
1594,266,Directed,6731
1594,228,Directed,6732
1594,639,Directed,6733
1594,1158,Directed,6734
1594,490,Directed,6735
1594,1351,Directed,6736
1596,1556,Directed,6737
1596,1749,Directed,6738
1596,511,Directed,6739
1596,206,Directed,6740
1596,481,Directed,6741
1596,1250,Directed,6742
1596,1232,Directed,6743
1596,266,Directed,6744
1596,1637,Directed,6745
1596,1655,Directed,6746
1598,930,Directed,6747
1598,242,Directed,6748
1598,715,Directed,6749
1598,936,Directed,6750
1598,1244,Directed,6751
1598,1645,Directed,6752
1598,1650,Directed,6753
1598,1157,Directed,6754
1598,977,Directed,6755
1598,1067,Directed,6756
1598,1352,Directed,6757
1598,506,Directed,6758
1602,1704,Directed,6759
1602,512,Directed,6760
1602,1292,Directed,6761
1602,1607,Directed,6762
1602,1603,Directed,6763
1602,344,Directed,6764
1602,831,Directed,6765
1602,1684,Directed,6766
1602,401,Directed,6767
1602,948,Directed,6768
1602,1056,Directed,6769
1602,997,Directed,6770
1602,1652,Directed,6771
1602,595,Directed,6772
1602,1542,Directed,6773
1602,1614,Directed,6774
1602,1003,Directed,6775
1602,723,Directed,6776
1602,936,Directed,6777
1602,733,Directed,6778
1602,1041,Directed,6779
1602,1314,Directed,6780
1602,996,Directed,6781
1602,40,Directed,6782
1602,156,Directed,6783
1602,1259,Directed,6784
1602,1067,Directed,6785
1602,773,Directed,6786
1602,1580,Directed,6787
1602,46,Directed,6788
1602,931,Directed,6789
1602,497,Directed,6790
1602,743,Directed,6791
1602,981,Directed,6792
1603,1305,Directed,6793
1603,156,Directed,6794
1603,1041,Directed,6795
1605,1307,Directed,6796
1605,980,Directed,6797
1605,686,Directed,6798
1605,274,Directed,6799
1605,1337,Directed,6800
1605,122,Directed,6801
1605,275,Directed,6802
1605,1652,Directed,6803
1605,267,Directed,6804
1605,1626,Directed,6805
1605,1333,Directed,6806
1605,1619,Directed,6807
1605,1301,Directed,6808
1605,1618,Directed,6809
1605,1245,Directed,6810
1605,1594,Directed,6811
1605,1286,Directed,6812
1605,273,Directed,6813
1605,228,Directed,6814
1605,1557,Directed,6815
1605,1556,Directed,6816
1605,1637,Directed,6817
1605,219,Directed,6818
1605,372,Directed,6819
1605,1271,Directed,6820
1605,1717,Directed,6821
1605,1263,Directed,6822
1605,1654,Directed,6823
1605,1250,Directed,6824
1605,589,Directed,6825
1605,1202,Directed,6826
1605,1606,Directed,6827
1605,1158,Directed,6828
1605,1655,Directed,6829
1605,1232,Directed,6830
1605,1329,Directed,6831
1605,1285,Directed,6832
1606,1605,Directed,6833
1606,1307,Directed,6834
1606,980,Directed,6835
1606,686,Directed,6836
1607,745,Directed,6837
1607,598,Directed,6838
1607,568,Directed,6839
1607,931,Directed,6840
1607,1602,Directed,6841
1607,497,Directed,6842
1607,1065,Directed,6843
1607,1748,Directed,6844
1607,512,Directed,6845
1607,156,Directed,6846
1607,733,Directed,6847
1607,464,Directed,6848
1607,1580,Directed,6849
1607,344,Directed,6850
1607,1259,Directed,6851
1607,743,Directed,6852
1607,1408,Directed,6853
1607,1603,Directed,6854
1608,1049,Directed,6855
1609,469,Directed,6856
1609,1547,Directed,6857
1609,1158,Directed,6858
1609,1232,Directed,6859
1609,1637,Directed,6860
1609,438,Directed,6861
1609,1570,Directed,6862
1609,1330,Directed,6863
1609,1598,Directed,6864
1609,1580,Directed,6865
1609,491,Directed,6866
1609,930,Directed,6867
1609,1645,Directed,6868
1609,113,Directed,6869
1609,1485,Directed,6870
1609,1030,Directed,6871
1609,981,Directed,6872
1609,909,Directed,6873
1609,1182,Directed,6874
1609,122,Directed,6875
1611,1610,Directed,6876
1612,951,Directed,6877
1612,1653,Directed,6878
1612,1598,Directed,6879
1612,60,Directed,6880
1612,1542,Directed,6881
1612,204,Directed,6882
1612,1104,Directed,6883
1612,482,Directed,6884
1612,1284,Directed,6885
1612,1212,Directed,6886
1612,1244,Directed,6887
1612,1620,Directed,6888
1612,1652,Directed,6889
1612,1608,Directed,6890
1612,743,Directed,6891
1612,741,Directed,6892
1612,1588,Directed,6893
1612,1589,Directed,6894
1612,746,Directed,6895
1612,1570,Directed,6896
1612,275,Directed,6897
1612,1579,Directed,6898
1612,1559,Directed,6899
1612,1540,Directed,6900
1612,1191,Directed,6901
1612,981,Directed,6902
1612,668,Directed,6903
1612,1494,Directed,6904
1612,1502,Directed,6905
1612,639,Directed,6906
1612,1529,Directed,6907
1614,1591,Directed,6908
1614,595,Directed,6909
1614,1605,Directed,6910
1614,1652,Directed,6911
1614,1580,Directed,6912
1614,1602,Directed,6913
1614,1730,Directed,6914
1614,1158,Directed,6915
1614,438,Directed,6916
1614,1203,Directed,6917
1614,8,Directed,6918
1614,1171,Directed,6919
1614,136,Directed,6920
1614,1144,Directed,6921
1614,877,Directed,6922
1614,16,Directed,6923
1614,333,Directed,6924
1614,1640,Directed,6925
1614,1094,Directed,6926
1614,1273,Directed,6927
1614,470,Directed,6928
1615,1044,Directed,6929
1615,1171,Directed,6930
1615,333,Directed,6931
1615,1559,Directed,6932
1615,313,Directed,6933
1615,398,Directed,6934
1615,347,Directed,6935
1615,1669,Directed,6936
1615,1438,Directed,6937
1615,1485,Directed,6938
1615,1617,Directed,6939
1615,1616,Directed,6940
1615,1373,Directed,6941
1615,1554,Directed,6942
1615,1169,Directed,6943
1615,319,Directed,6944
1615,1584,Directed,6945
1615,1631,Directed,6946
1615,1614,Directed,6947
1615,1640,Directed,6948
1615,470,Directed,6949
1615,670,Directed,6950
1616,1203,Directed,6951
1616,2,Directed,6952
1616,1647,Directed,6953
1616,1584,Directed,6954
1617,1202,Directed,6955
1617,1588,Directed,6956
1617,470,Directed,6957
1617,303,Directed,6958
1617,1692,Directed,6959
1617,1275,Directed,6960
1617,1608,Directed,6961
1617,1605,Directed,6962
1617,1594,Directed,6963
1617,1637,Directed,6964
1617,1622,Directed,6965
1617,1569,Directed,6966
1617,1284,Directed,6967
1617,1542,Directed,6968
1617,1602,Directed,6969
1617,1607,Directed,6970
1619,1375,Directed,6971
1619,687,Directed,6972
1621,639,Directed,6973
1622,543,Directed,6974
1622,1113,Directed,6975
1622,1034,Directed,6976
1622,571,Directed,6977
1622,1564,Directed,6978
1622,1104,Directed,6979
1622,1035,Directed,6980
1622,595,Directed,6981
1623,889,Directed,6982
1624,1621,Directed,6983
1624,639,Directed,6984
1624,1102,Directed,6985
1625,1049,Directed,6986
1625,848,Directed,6987
1625,1605,Directed,6988
1625,936,Directed,6989
1625,481,Directed,6990
1625,451,Directed,6991
1625,973,Directed,6992
1626,1210,Directed,6993
1626,1490,Directed,6994
1626,989,Directed,6995
1626,938,Directed,6996
1626,333,Directed,6997
1626,1201,Directed,6998
1626,1559,Directed,6999
1626,980,Directed,7000
1626,1656,Directed,7001
1626,1620,Directed,7002
1626,1652,Directed,7003
1626,1655,Directed,7004
1626,1637,Directed,7005
1626,1619,Directed,7006
1626,1605,Directed,7007
1626,1618,Directed,7008
1626,1599,Directed,7009
1626,1594,Directed,7010
1626,1654,Directed,7011
1626,1182,Directed,7012
1626,122,Directed,7013
1626,909,Directed,7014
1626,352,Directed,7015
1626,373,Directed,7016
1626,1250,Directed,7017
1627,1049,Directed,7018
1630,651,Directed,7019
1630,201,Directed,7020
1631,397,Directed,7021
1631,31,Directed,7022
1631,342,Directed,7023
1631,349,Directed,7024
1631,1584,Directed,7025
1631,1158,Directed,7026
1631,1581,Directed,7027
1631,1554,Directed,7028
1631,1614,Directed,7029
1631,1169,Directed,7030
1631,1485,Directed,7031
1631,319,Directed,7032
1631,1201,Directed,7033
1631,333,Directed,7034
1632,1586,Directed,7035
1632,236,Directed,7036
1632,1030,Directed,7037
1632,1645,Directed,7038
1632,1588,Directed,7039
1632,1622,Directed,7040
1632,1271,Directed,7041
1632,1749,Directed,7042
1632,1307,Directed,7043
1632,1286,Directed,7044
1632,1656,Directed,7045
1632,267,Directed,7046
1632,274,Directed,7047
1632,273,Directed,7048
1632,275,Directed,7049
1632,1649,Directed,7050
1632,1652,Directed,7051
1632,1655,Directed,7052
1632,1620,Directed,7053
1632,1609,Directed,7054
1632,980,Directed,7055
1632,1594,Directed,7056
1632,1333,Directed,7057
1632,219,Directed,7058
1632,122,Directed,7059
1632,1637,Directed,7060
1632,1315,Directed,7061
1632,1158,Directed,7062
1632,438,Directed,7063
1632,639,Directed,7064
1632,1232,Directed,7065
1636,1554,Directed,7066
1637,1619,Directed,7067
1637,1605,Directed,7068
1637,980,Directed,7069
1637,1618,Directed,7070
1637,1656,Directed,7071
1637,1652,Directed,7072
1637,1620,Directed,7073
1637,1654,Directed,7074
1637,1638,Directed,7075
1637,1626,Directed,7076
1637,1609,Directed,7077
1637,1597,Directed,7078
1637,1594,Directed,7079
1637,333,Directed,7080
1637,1602,Directed,7081
1637,219,Directed,7082
1637,1182,Directed,7083
1637,427,Directed,7084
1637,1315,Directed,7085
1637,490,Directed,7086
1637,639,Directed,7087
1637,1158,Directed,7088
1637,1232,Directed,7089
1638,122,Directed,7090
1638,1626,Directed,7091
1638,1620,Directed,7092
1638,1594,Directed,7093
1638,1652,Directed,7094
1638,1655,Directed,7095
1638,1619,Directed,7096
1638,1654,Directed,7097
1638,1656,Directed,7098
1638,1637,Directed,7099
1638,1618,Directed,7100
1638,1605,Directed,7101
1638,980,Directed,7102
1638,1158,Directed,7103
1638,909,Directed,7104
1639,1638,Directed,7105
1640,533,Directed,7106
1640,303,Directed,7107
1640,1602,Directed,7108
1640,1554,Directed,7109
1640,390,Directed,7110
1640,1238,Directed,7111
1640,1158,Directed,7112
1640,1018,Directed,7113
1640,1332,Directed,7114
1640,666,Directed,7115
1640,1203,Directed,7116
1640,1373,Directed,7117
1640,1273,Directed,7118
1640,136,Directed,7119
1640,1559,Directed,7120
1640,482,Directed,7121
1640,639,Directed,7122
1640,1614,Directed,7123
1640,333,Directed,7124
1640,1438,Directed,7125
1640,5,Directed,7126
1640,814,Directed,7127
1640,717,Directed,7128
1645,736,Directed,7129
1645,708,Directed,7130
1645,1551,Directed,7131
1645,715,Directed,7132
1645,1703,Directed,7133
1645,1284,Directed,7134
1645,1563,Directed,7135
1645,1500,Directed,7136
1645,242,Directed,7137
1645,1650,Directed,7138
1645,506,Directed,7139
1645,936,Directed,7140
1645,1158,Directed,7141
1645,1157,Directed,7142
1645,1476,Directed,7143
1645,977,Directed,7144
1645,1653,Directed,7145
1645,971,Directed,7146
1645,1244,Directed,7147
1645,930,Directed,7148
1645,206,Directed,7149
1645,1352,Directed,7150
1645,1521,Directed,7151
1645,1379,Directed,7152
1645,1661,Directed,7153
1645,1553,Directed,7154
1645,1598,Directed,7155
1645,1550,Directed,7156
1645,1484,Directed,7157
1645,1542,Directed,7158
1645,595,Directed,7159
1645,1618,Directed,7160
1645,1620,Directed,7161
1645,1652,Directed,7162
1645,1609,Directed,7163
1645,1605,Directed,7164
1645,1594,Directed,7165
1645,1330,Directed,7166
1645,743,Directed,7167
1645,1603,Directed,7168
1645,1602,Directed,7169
1645,1570,Directed,7170
1645,1523,Directed,7171
1645,142,Directed,7172
1646,451,Directed,7173
1647,639,Directed,7174
1647,1049,Directed,7175
1649,1158,Directed,7176
1650,1562,Directed,7177
1650,206,Directed,7178
1650,1550,Directed,7179
1650,1157,Directed,7180
1650,977,Directed,7181
1650,242,Directed,7182
