Label,anomalous,neighbor,clustering,degree,closeness,betweenness,community,density,in,out,bi
1603,0,21,0.02381,0.011064,0.363255,0.001584,1,0.067114,0.666667,0.333333,0.3
1604,0,1,,0.000527,0.29359,0,1,0.004132,1,0,0
1605,0,3,,0.001581,0.302344,0.000004,1,0.007874,0.666667,0.333333,0
1606,0,2,1,0.001054,0.281874,0,1,0.006944,0.333333,0.666667,0.333333
1608,0,7,0.238095,0.003688,0.335233,0.000159,1,0.070968,0.636364,0.363636,0.363636
1609,0,1,,0.000527,0.315177,0,1,0.000958,1,0,0
1610,0,1,,0.000527,0.267141,0,1,0.003937,1,0,0
1611,0,2,,0.001054,0.27098,0.00105,1,0.006601,0.5,0.5,0
1612,0,1,,0.000527,0.213085,0,1,0.005952,1,0,0
1613,0,1,,0.000527,0.248356,0,1,0.014286,1,0,0
1614,0,1,,0.000527,0.266274,0,1,0.002762,0,1,0
1615,0,1,,0.000527,0.283144,0,1,0.008621,1,0,0
1616,0,21,0.009524,0.011064,0.345172,0.000427,1,0.356322,0.612903,0.387097,0.322581
1617,0,2,,0.001054,0.30317,0.000005,1,0.039604,0.5,0.5,0.5
1619,0,21,0.047619,0.011064,0.350757,0.000661,1,0.507937,0.34375,0.65625,0.34375
1620,0,2,,0.001054,0.323225,0.000006,1,0.03125,1,0,0
1621,0,3,,0.001581,0.333691,0.001057,1,0.047619,0.6,0.4,0.4
1622,0,4,,0.002107,0.340191,0.000024,1,0.030075,1,0,0
1623,0,4,0.166667,0.002107,0.31143,0.000007,1,0.016055,0.571429,0.428571,0.428571
1625,0,2,,0.001054,0.328289,0.000002,1,0.108108,0.5,0.5,0.5
1626,0,6,0.333333,0.003161,0.332631,0.000037,1,0.042553,0.6,0.4,0.4
1627,0,4,0.166667,0.002107,0.311584,0.000008,1,0.014493,0.75,0.25,0
1628,0,1,,0.000527,0.269701,0,1,0.001634,1,0,0
1629,0,10,0.066667,0.005269,0.337211,0.000052,1,0.034908,0.588235,0.411765,0.411765
1630,0,2,,0.001054,0.303121,0,1,0.009615,0.5,0.5,0.5
1631,0,1,,0.000527,0.297808,0,1,0.001172,1,0,0
1632,0,2,1,0.001054,0.299273,0,1,0.007653,0.666667,0.333333,0.333333
1633,0,2,,0.001054,0.276178,0.000019,1,0.004016,1,0,0
1634,0,1,,0.000527,0.278667,0,1,0.001305,1,0,0
1635,0,2,,0.001054,0.298562,0.000013,1,0.002774,1,0,0
1636,0,5,0.2,0.002634,0.299796,0.000027,1,0.014344,0.714286,0.285714,0.285714
1637,0,5,0.1,0.002634,0.337512,0.000032,1,0.028926,0.714286,0.285714,0.285714
1638,0,4,0.166667,0.002107,0.285242,0.000027,1,0.020661,0.2,0.8,0.2
1639,0,4,,0.002107,0.317779,0.000011,1,0.014019,0.666667,0.333333,0.333333
1640,0,2,,0.001054,0.320752,0.000003,1,0.025974,1,0,0
1641,0,17,0.102941,0.008957,0.359859,0.000219,1,0.594595,0.636364,0.363636,0.227273
1642,0,9,0.111111,0.004742,0.349392,0.000509,1,0.023546,0.470588,0.529412,0.470588
1643,0,2,,0.001054,0.335173,0.000003,1,0.032258,1,0,0
1644,0,43,0.054264,0.022655,0.386796,0.002785,1,0.111709,0.493976,0.506024,0.481928
1645,0,3,0.333333,0.001581,0.340437,0.000013,1,0.020979,1,0,0
1646,0,9,0.138889,0.004742,0.34644,0.000374,1,0.619048,0.692308,0.307692,0.307692
1647,0,36,0.053968,0.018967,0.381168,0.002864,1,1.675,0.462687,0.537313,0.462687
1648,0,23,0.086957,0.012118,0.373247,0.000892,1,0.2,0.459459,0.540541,0.378378
1649,0,6,0.066667,0.003161,0.34695,0.000042,1,0.026616,0.857143,0.142857,0.142857
1650,0,1,,0.000527,0.315652,0,1,0.25,1,0,0
1651,0,1,,0.000527,0.315652,0,1,0.009009,1,0,0
1652,0,4,,0.002107,0.338603,0.000066,1,0.005479,0.75,0.25,0
1653,0,2,,0.001054,0.295568,0.000001,1,0.085106,0.5,0.5,0.5
1654,0,1,,0.000527,0.275774,0,1,0.001439,1,0,0
1655,0,15,0.161905,0.007903,0.372731,0.000256,1,0.137566,0.576923,0.423077,0.423077
1656,0,3,,0.001581,0.294001,0.000004,1,0.012376,0.6,0.4,0.4
1657,0,22,0.099567,0.011591,0.374507,0.000658,1,1.36,0.411765,0.588235,0.352941
1658,0,2,,0.001054,0.305132,0,1,0.037736,0,1,0
1659,0,1,,0.000527,0.261366,0,1,0.020408,1,0,0
1660,0,1,,0.000527,0.283612,0,1,0.003058,1,0,0
1661,0,2,,0.001054,0.310507,0.000003,1,0.038462,0.333333,0.666667,0.333333
1662,0,2,,0.001054,0.326866,0.000013,1,0.003442,1,0,0
1663,0,1,,0.000527,0.250036,0,1,0.009615,0.5,0.5,0.5
1664,0,1,,0.000527,0.281664,0,1,0.021739,1,0,0
1665,0,22,0.090909,0.011591,0.373839,0.000363,1,0.127273,0.6,0.4,0.371429
1666,0,1,,0.000527,0.263631,0,1,0.007246,1,0,0
1667,0,31,0.055914,0.016333,0.372731,0.002115,1,0.695652,0.354167,0.645833,0.354167
1668,0,6,0.266667,0.003161,0.318101,0.000011,1,0.024554,0.545455,0.454545,0.454545
1669,0,24,0.003623,0.012645,0.343725,0.001723,1,0.095607,0.351351,0.648649,0.351351
1670,0,1,,0.000527,0.255627,0,1,0.009132,0.5,0.5,0.5
1671,0,2,1,0.001054,0.286064,0,1,0.0625,0.5,0.5,0
1672,0,1,,0.000527,0.280992,0,1,0.023256,0,1,0
1673,0,7,0.285714,0.003688,0.33571,0.00006,1,0.028133,0.545455,0.454545,0.363636
1674,0,1,,0.000527,0.3008,0,1,0.071429,1,0,0
1675,0,14,0.120879,0.007376,0.358832,0.000328,1,0.085526,0.461538,0.538462,0.461538
1677,0,2,,0.001054,0.288647,0.000003,1,0.008475,0.333333,0.666667,0.333333
1678,0,10,0.066667,0.005269,0.330591,0.000344,1,0.055319,0.461538,0.538462,0.230769
1679,0,4,,0.002107,0.310354,0.000003,1,0.039326,0.571429,0.428571,0.428571
1680,0,3,,0.001581,0.289756,0.00001,1,0.01084,0.75,0.25,0.25
1681,0,5,0.2,0.002634,0.344982,0.00006,1,1.142857,0.625,0.375,0.375
1682,0,2,1,0.001054,0.339212,0,1,0.024691,1,0,0
1683,0,2,,0.001054,0.324114,0.000004,1,0.051282,1,0,0
1684,0,1,,0.000527,0.271331,0,1,0.052632,1,0,0
1685,0,1,,0.000527,0.27461,0,1,0.125,1,0,0
1686,0,17,0.014706,0.008957,0.340929,0.00015,1,0.169492,0.433333,0.566667,0.433333
1687,0,1,,0.000527,0.256322,0,1,0.011905,1,0,0
1688,0,7,0.190476,0.003688,0.333573,0.00002,1,0.058824,0.5,0.5,0.416667
1689,0,3,0.333333,0.001581,0.336849,0.000046,1,0.006369,1,0,0
1690,0,3,,0.001581,0.3188,0.000027,1,0.461538,0.5,0.5,0.5
1691,0,1,,0.000527,0.309437,0,1,0.028571,1,0,0
1692,0,3,0.333333,0.001581,0.338542,0.000006,1,0.017143,1,0,0
1693,0,1,,0.000527,0.230536,0,1,0.017544,1,0,0
1694,0,3,1,0.001581,0.299321,0,1,0.016575,0.5,0.5,0.5
1695,0,1,,0.000527,0.273138,0,1,0.032258,1,0,0
1696,0,1,,0.000527,0.250934,0,1,0.00578,1,0,0
1697,0,1,,0.000527,0.253157,0,1,0.03125,1,0,0
1698,0,4,0.166667,0.002107,0.317298,0.000003,1,0.028846,0.666667,0.333333,0.333333
1699,0,3,,0.001581,0.30454,0.000003,1,0.01676,1,0,0
1700,0,6,0.066667,0.003161,0.316393,0.00004,1,0.104762,0.454545,0.545455,0.454545
1701,0,6,0.333333,0.003161,0.349716,0.000063,1,0.00597,1,0,0
1702,0,1,,0.000527,0.260392,0,1,0.009009,1,0,0
1703,0,1,,0.000527,0.276989,0,1,0.004405,1,0,0
1704,0,2,,0.001054,0.310507,0.000003,1,0.017241,0.333333,0.666667,0.333333
1705,0,1,,0.000527,0.288912,0,1,0.005263,1,0,0
1706,0,2,,0.001054,0.333042,0.000003,1,0.011561,1,0,0
1707,0,1,,0.000527,0.286194,0,1,0.003165,1,0,0
1708,0,1,,0.000527,0.309234,0,1,0.022222,1,0,0
1709,0,1,,0.000527,0.280574,0,1,0.043478,1,0,0
1710,0,1,,0.000527,0.322452,0,1,0.02439,1,0,0
1711,0,1,,0.000527,0.315177,0,1,0.02381,1,0,0
1712,0,4,,0.002107,0.288735,0.001527,1,0.007812,0.4,0.6,0.2
1714,0,1,,0.000527,0.2898,0,1,0.008197,1,0,0
1715,0,3,,0.001581,0.309437,0.000016,1,0.6,1,0,0
1717,0,9,0.027778,0.004742,0.321517,0.000056,1,0.021314,0.416667,0.583333,0.25
1718,0,1,,0.000527,0.309234,0,1,0.00346,1,0,0
1719,0,2,,0.001054,0.32456,0.00001,1,0.181818,1,0,0
1720,0,2,,0.001054,0.283783,0.000004,1,0.008584,0.5,0.5,0.5
1721,0,1,,0.000527,0.276583,0,1,0.002907,0.5,0.5,0.5
1722,0,1,,0.000527,0.289756,0,1,0.029412,1,0,0
1724,0,22,0.034632,0.011591,0.364942,0.001064,1,0.396396,0.5,0.5,0.5
1725,0,4,,0.002107,0.300035,0.000012,1,0.083333,0.5,0.5,0.333333
1726,0,1,,0.000527,0.223913,0,1,0.047619,1,0,0
1727,0,15,0.2,0.007903,0.359996,0.000269,1,0.5,0.285714,0.714286,0.285714
1728,0,4,0.5,0.002107,0.328919,0.000003,1,0.014458,0.666667,0.333333,0.333333
1729,0,1,,0.000527,0.254044,0,1,0.003125,1,0,0
1730,0,12,0.090909,0.006322,0.347269,0.000242,1,0.0625,0.47619,0.52381,0.428571
1731,0,8,0.392857,0.004215,0.367717,0.000032,1,0.458333,0.727273,0.272727,0.272727
1732,0,2,,0.001054,0.270863,0.000001,1,0.008529,0.5,0.5,0.5
1733,0,1,,0.000527,0.2898,0,1,0.003922,0.5,0.5,0.5
1734,0,3,0.333333,0.001581,0.298043,0.000008,1,0.016722,0.6,0.4,0.4
1735,0,1,,0.000527,0.258394,0,1,0.003534,1,0,0
1736,0,2,,0.001054,0.286411,0,1,0.012195,0.333333,0.666667,0.333333
1737,0,15,0.057143,0.007903,0.346376,0.000448,1,0.277778,0.4,0.6,0.25
1738,0,6,0.066667,0.003161,0.334876,0.000016,1,0.081967,0.6,0.4,0.4
1739,0,6,0.133333,0.003161,0.329206,0.000098,1,0.017787,0.666667,0.333333,0.333333
1740,0,1,,0.000527,0.276218,0,1,0.003236,0.5,0.5,0.5
1741,0,30,0.011494,0.015806,0.351476,0.001786,1,0.172897,0.189189,0.810811,0.189189
1742,0,8,0.071429,0.004215,0.348038,0.000096,1,0.050279,0.888889,0.111111,0.111111
1743,0,2,,0.001054,0.329206,0.000002,1,0.007435,1,0,0
1744,0,5,0.1,0.002634,0.325176,0.000027,1,0.036585,0.555556,0.444444,0.444444
1745,0,2,1,0.001054,0.315916,0,1,0.035714,1,0,0
1746,0,5,0.1,0.002634,0.289444,0.000011,1,0.118644,0.571429,0.428571,0.285714
1747,0,1,,0.000527,0.299226,0,1,0.001493,1,0,0
1748,0,15,0.104762,0.007903,0.352923,0.000756,1,1.380952,0.517241,0.482759,0.482759
1749,0,14,0.131868,0.007376,0.362348,0.000525,1,0.090047,0.631579,0.368421,0.263158
1750,0,11,0.036364,0.005796,0.322066,0.000235,1,0.078512,0.421053,0.578947,0.421053
1751,0,1,,0.000527,0.315177,0,1,0.002959,1,0,0
1752,0,3,0.333333,0.001581,0.320425,0.000008,1,0.054348,0.6,0.4,0.4
1753,0,2,,0.001054,0.316181,0.000023,1,0.007605,1,0,0
1754,0,2,,0.001054,0.282169,0.000001,1,0.009202,0.666667,0.333333,0.333333
1755,0,2,,0.001054,0.285501,0.000002,1,0.031746,0.5,0.5,0
1756,0,31,0.045161,0.016333,0.369301,0.001748,1,0.473684,0.425926,0.574074,0.425926
1757,0,1,,0.000527,0.258394,0,1,0.066667,1,0,0
1758,0,6,0.133333,0.003161,0.318423,0.001059,1,0.048889,0.454545,0.545455,0.454545
1759,0,1,,0.000527,0.315652,0,1,0.003846,1,0,0
1760,0,2,1,0.001054,0.32698,0,1,0.012739,1,0,0
1761,0,1,,0.000527,0.298279,0,1,0.006369,1,0,0
1762,0,4,0.333333,0.002107,0.324728,0.000005,1,0.01559,0.428571,0.571429,0.428571
1763,0,2,1,0.001054,0.32647,0,1,0.023438,0.666667,0.333333,0.333333
1764,0,1,,0.000527,0.287415,0,1,0.00625,1,0,0
1765,0,2,1,0.001054,0.306969,0,1,0.045977,0.5,0.5,0.5
1766,0,1,,0.000527,0.257477,0,1,0.003472,1,0,0
1767,0,2,,0.001054,0.313188,0.000004,1,0.012739,1,0,0
1768,0,4,,0.002107,0.3188,0.000029,1,0.025478,1,0,0
1769,0,1,,0.000527,0.304688,0,1,0.028571,1,0,0
1770,0,1,,0.000527,0.304688,0,1,0.027778,1,0,0
1771,0,11,0.072727,0.005796,0.348231,0.000135,1,0.318182,0.47619,0.52381,0.47619
1772,0,3,,0.001581,0.30747,0.000005,1,0.008345,0.5,0.5,0.5
1773,0,4,0.333333,0.002107,0.311276,0.000012,1,0.347826,0.5,0.5,0.5
1774,0,1,,0.000527,0.297808,0,1,0.001337,1,0,0
1776,0,1,,0.000527,0.304688,0,1,0.005587,1,0,0
1777,0,1,,0.000527,0.304688,0,1,0.003279,1,0,0
1778,0,1,,0.000527,0.273812,0,1,0.007326,0.5,0.5,0.5
1779,0,1,,0.000527,0.27485,0,1,0.071429,1,0,0
1780,0,1,,0.000527,0.292906,0,1,0.004505,0,1,0
1781,0,18,0.163399,0.009484,0.371849,0.000353,1,0.057554,0.5,0.5,0.4375
1782,0,1,,0.000527,0.265375,0,1,0.027778,1,0,0
1783,0,34,0.055258,0.017914,0.378795,0.001084,1,0.248908,0.421053,0.578947,0.403509
1784,0,1,,0.000527,0.315177,0,1,0.003817,0.5,0.5,0.5
1785,0,2,1,0.001054,0.331987,0,1,0.016393,0.333333,0.666667,0.333333
1786,0,13,0.051282,0.006849,0.327832,0.000095,1,0.313433,0.380952,0.619048,0.380952
1787,0,1,,0.000527,0.267445,0,1,0.005587,1,0,0
1789,0,12,0.181818,0.006322,0.357336,0.000151,1,0.042802,0.5,0.5,0.454545
1790,0,1,,0.000527,0.27485,0,1,0.5,1,0,0
1791,0,3,,0.001581,0.325794,0.000022,1,2.5,0.4,0.6,0.4
1792,0,22,0.077922,0.011591,0.355383,0.000669,1,0.447368,0.529412,0.470588,0.352941
1793,0,2,,0.001054,0.315705,0.000015,1,0.039474,0.666667,0.333333,0.333333
1794,0,1,,0.000527,0.287986,0,1,0.25,1,0,0
1795,0,1,,0.000527,0.315177,0,1,0.333333,1,0,0
1796,0,18,0.013072,0.009484,0.351476,0.000457,1,0.279279,0.580645,0.419355,0.419355
1799,0,2,,0.001054,0.295568,0.000006,1,0.019417,0.5,0.5,0.5
1803,0,1,,0.000527,0.281664,0,1,0.002066,1,0,0
1804,0,1,,0.000527,0.287371,0,1,0.006969,0.5,0.5,0.5
1805,0,1,,0.000527,0.275693,0,1,0.003279,1,0,0
1806,0,2,,0.001054,0.310916,0.000024,1,0.022222,1,0,0
1807,0,4,0.5,0.002107,0.350236,0.000003,1,0.073394,0.5,0.5,0.5
1809,0,2,1,0.001054,0.331987,0,1,1,1,0,0
1810,0,1,,0.000527,0.291457,0,1,0.5,1,0,0
1811,0,3,,0.001581,0.300609,0.000021,1,0.034091,0.5,0.5,0.5
1814,0,4,,0.002107,0.31143,0.000072,1,0.068627,0.428571,0.571429,0.428571
1815,0,1,,0.000527,0.277682,0,1,0.019608,0.5,0.5,0.5
1816,0,1,,0.000527,0.253873,0,1,0.009804,1,0,0
1817,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1818,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1819,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1820,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1821,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1822,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1823,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1824,0,1,,0.000527,0.296964,0,1,0.009804,1,0,0
1825,0,1,,0.000527,0.296964,0,1,0.005435,1,0,0
1826,0,1,,0.000527,0.296964,0,1,0.004808,1,0,0
1827,0,1,,0.000527,0.296964,0,1,0.058824,1,0,0
1828,0,1,,0.000527,0.306919,0,1,0.001736,1,0,0
1829,0,1,,0.000527,0.322452,0,1,0.032258,1,0,0
1830,0,1,,0.000527,0.264816,0,1,0.03125,1,0,0
1831,0,8,0.285714,0.004215,0.35781,0.000113,1,0.326087,0.533333,0.466667,0.466667
1832,0,1,,0.000527,0.25989,0,1,0.021739,1,0,0
1833,0,1,,0.000527,0.269508,0,1,0.00304,1,0,0
1834,0,1,,0.000527,0.281369,0,1,0.007812,1,0,0
1835,0,1,,0.000527,0.281369,0,1,0.004808,1,0,0
1836,0,17,0.014706,0.008957,0.334104,0.001594,1,0.05787,0.32,0.68,0.32
1837,0,2,,0.001054,0.296777,0.000001,1,0.021739,1,0,0
1838,0,1,,0.000527,0.322452,0,1,0.035714,1,0,0
1839,0,9,0.027778,0.004742,0.33715,0.001136,1,0.175824,0.5625,0.4375,0.4375
1840,0,2,,0.001054,0.277397,0.000048,1,0.021505,1,0,0
1841,0,1,,0.000527,0.27634,0,1,0.076923,1,0,0
1842,0,1,,0.000527,0.277315,0,1,0.1,1,0,0
1843,0,2,,0.001054,0.277478,0.0001,1,0.027027,1,0,0
1844,0,3,,0.001581,0.252276,0.000049,1,0.018868,0,1,0
1845,0,2,,0.001054,0.241828,0.000015,1,0.012048,1,0,0
1846,0,1,,0.000527,0.292951,0,1,0.010989,1,0,0
1848,0,3,,0.001581,0.303414,0.000006,1,0.067568,0.6,0.4,0.4
1849,0,1,,0.000527,0.277315,0,1,0.013514,1,0,0
1850,0,1,,0.000527,0.292951,0,1,0.005525,1,0,0
1851,0,1,,0.000527,0.292951,0,1,0.038462,1,0,0
1853,0,1,,0.000527,0.272783,0,1,0.027778,1,0,0
1854,0,1,,0.000527,0.278667,0,1,0.02,0.5,0.5,0.5
1855,0,1,,0.000527,0.287371,0,1,0.004808,1,0,0
1856,0,1,,0.000527,0.322452,0,1,0.004808,1,0,0
1857,0,1,,0.000527,0.322452,0,1,0.021277,1,0,0
1858,0,1,,0.000527,0.263631,0,1,0.007299,1,0,0
1859,0,3,,0.001581,0.286803,0.000008,1,0.171429,0.5,0.5,0.5
1860,0,3,,0.001581,0.275935,0.001051,1,0.05,0.4,0.6,0.4
1861,0,1,,0.000527,0.287371,0,1,0.009901,1,0,0
1862,0,3,,0.001581,0.298421,0.001053,1,0.333333,0.5,0.5,0.5
1863,0,1,,0.000527,0.250268,0,1,0.006452,1,0,0
1864,0,3,0.666667,0.001581,0.308526,0.000003,1,0.026549,0.5,0.5,0.5
1865,0,9,0.027778,0.004742,0.30757,0.000191,1,0.042105,0.75,0.25,0.25
1866,0,10,0.022222,0.005269,0.329033,0.000152,1,0.333333,0.4,0.6,0.333333
1867,0,1,,0.000527,0.279617,0,1,0.004405,1,0,0
1868,0,8,0.178571,0.004215,0.323669,0.000068,1,3.75,0.466667,0.533333,0.466667
1869,0,1,,0.000527,0.229694,0,1,0.017391,0.5,0.5,0.5
1870,0,2,,0.001054,0.290918,0.000023,1,0.033333,0.666667,0.333333,0.333333
1871,0,1,,0.000527,0.291457,0,1,0.017391,0.5,0.5,0.5
1872,0,4,,0.002107,0.296497,0.000009,1,1.25,0.6,0.4,0.2
1873,0,1,,0.000527,0.216138,0,1,0.111111,1,0,0
1874,0,1,,0.000527,0.262166,0,1,0.012346,0,1,0
1875,0,3,,0.001581,0.28421,0.000039,1,0.032,0.75,0.25,0.25
1876,0,8,0.035714,0.004215,0.305973,0.001086,1,0.289474,0.272727,0.727273,0.272727
1877,0,2,,0.001054,0.271331,0.000003,1,0.005362,1,0,0
1878,0,9,0.083333,0.004742,0.340929,0.000132,1,0.109375,0.357143,0.642857,0.357143
1879,0,3,,0.001581,0.29446,0.00001,1,0.555556,0.6,0.4,0.4
1880,0,1,,0.000527,0.234143,0,1,0.015152,1,0,0
1882,0,2,,0.001054,0.290514,0.000015,1,0.015504,1,0,0
1883,0,1,,0.000527,0.269047,0,1,0.038462,1,0,0
1884,0,1,,0.000527,0.256811,0,1,0.052632,1,0,0
1885,0,1,,0.000527,0.256811,0,1,0.052632,1,0,0
1886,0,1,,0.000527,0.256811,0,1,0.052632,1,0,0
1887,0,1,,0.000527,0.256811,0,1,0.052632,1,0,0
1888,0,1,,0.000527,0.256811,0,1,0.105263,0.5,0.5,0.5
1889,0,2,,0.001054,0.267407,0.000015,1,0.054054,1,0,0
1890,0,1,,0.000527,0.27445,0,1,0.041667,1,0,0
1891,0,1,,0.000527,0.263631,0,1,0.021277,1,0,0
1892,0,1,,0.000527,0.287022,0,1,0.039216,0.5,0.5,0.5
1893,0,2,,0.001054,0.264037,0.000004,1,0.1875,0.333333,0.666667,0.333333
1894,0,1,,0.000527,0.250934,0,1,0.052632,1,0,0
1895,0,1,,0.000527,0.27801,0,1,0.025641,0,1,0
1896,0,1,,0.000527,0.275211,0,1,0.041667,0,1,0
1897,0,1,,0.000527,0.21398,0,1,0.5,0.5,0.5,0.5
1898,0,1,,0.000527,0.291637,0,1,0.040816,0.5,0.5,0.5
1899,0,26,0.009231,0.013699,0.350626,0.000615,1,0.052525,0,1,0
